published_at,value,sensorid
2019-06-19 05:15:00,0.278,71
2019-06-19 04:59:59,0.332,71
2019-06-19 04:45:00,0.384,71
2019-06-19 04:30:00,0.216,71
2019-06-19 04:14:59,0.408,71
2019-06-19 04:00:00,0.3,71
2019-06-19 03:45:00,0.408,71
2019-06-19 03:29:59,0.368,71
2019-06-19 03:15:00,0.356,71
2019-06-19 03:00:00,0.328,71
2019-06-19 02:44:59,0.418,71
2019-06-19 02:30:00,0.35,71
2019-06-19 02:15:00,0.272,71
2019-06-19 01:59:59,0.392,71
2019-06-19 01:45:00,0.298,71
2019-06-19 01:30:00,0.284,71
2019-06-19 01:14:59,0.374,71
2019-06-19 01:00:00,0.346,71
2019-06-19 00:45:00,0.392,71
2019-06-19 00:29:59,0.35,71
2019-06-19 00:15:00,0.422,71
2019-06-19 00:00:00,0.284,71
2019-06-18 23:44:59,0.404,71
2019-06-18 23:30:00,0.246,71
2019-06-18 23:15:00,0.35,71
2019-06-18 22:59:59,0.39,71
2019-06-18 22:45:00,0.22,71
2019-06-18 22:30:00,0.392,71
2019-06-18 22:14:59,0.348,71
2019-06-18 22:00:00,0.374,71
2019-06-18 21:45:00,0.36,71
2019-06-18 21:29:59,0.354,71
2019-06-18 21:15:00,0.398,71
2019-06-18 21:00:00,0.356,71
2019-06-18 20:44:59,0.522,71
2019-06-18 20:30:00,0.284,71
2019-06-18 20:15:00,0.472,71
2019-06-18 19:59:59,0.376,71
2019-06-18 19:45:00,0.306,71
2019-06-18 19:30:00,0.53,71
2019-06-18 19:14:59,0.524,71
2019-06-18 19:00:00,0.538,71
2019-06-18 18:45:00,0.724,71
2019-06-18 18:29:59,0.75,71
2019-06-18 18:15:00,0.882,71
2019-06-18 18:00:00,0.866,71
2019-06-18 17:44:59,1,71
2019-06-18 17:30:00,1.104,71
2019-06-18 17:15:00,0.96,71
2019-06-18 16:59:59,0.93,71
2019-06-18 16:45:00,1.468,71
2019-06-18 16:30:00,1.746,71
2019-06-18 16:14:59,1.612,71
2019-06-18 16:00:00,2.482,71
2019-06-18 15:45:00,1.682,71
2019-06-18 15:29:59,3.058,71
2019-06-18 15:15:00,1.958,71
2019-06-18 15:00:00,2.706,71
2019-06-18 14:44:59,1.784,71
2019-06-18 14:30:00,2.624,71
2019-06-18 14:15:00,1.344,71
2019-06-18 13:59:59,1.45,71
2019-06-18 13:45:00,2.848,71
2019-06-18 13:30:00,1.868,71
2019-06-18 13:14:59,2.152,71
2019-06-18 13:00:00,2.412,71
2019-06-18 12:45:00,2.492,71
2019-06-18 12:29:59,2.5,71
2019-06-18 12:15:00,2.794,71
2019-06-18 12:00:00,2.874,71
2019-06-18 11:44:59,2.722,71
2019-06-18 11:30:00,2.148,71
2019-06-18 11:15:00,1.862,71
2019-06-18 10:59:59,2.678,71
2019-06-18 10:45:00,2.068,71
2019-06-18 10:30:00,2.106,71
2019-06-18 10:14:59,1.706,71
2019-06-18 10:00:00,3.054,71
2019-06-18 09:45:00,1.33,71
2019-06-18 09:29:59,1.816,71
2019-06-18 09:15:00,1.88,71
2019-06-18 09:00:00,1.978,71
2019-06-18 08:44:59,2.678,71
2019-06-18 08:30:00,2.614,71
2019-06-18 08:15:00,1.228,71
2019-06-18 07:59:59,0.784,71
2019-06-18 07:45:00,0.474,71
2019-06-18 07:30:00,0.31,71
2019-06-18 07:14:59,0.346,71
2019-06-18 07:00:00,0.342,71
2019-06-18 06:45:00,0.34,71
2019-06-18 06:29:59,0.424,71
2019-06-18 06:15:00,0.392,71
2019-06-18 06:00:00,0.376,71
2019-06-18 05:44:59,0.382,71
2019-06-18 05:30:00,0.334,71
2019-06-18 05:15:00,0.322,71
2019-06-18 04:59:59,0.366,71
2019-06-18 04:45:00,0.318,71
2019-06-18 04:30:00,0.244,71
2019-06-18 04:14:59,0.35,71
2019-06-18 04:00:00,0.36,71
2019-06-18 03:45:00,0.332,71
2019-06-18 03:29:59,0.36,71
2019-06-18 03:15:00,0.376,71
2019-06-18 03:00:00,0.372,71
2019-06-18 02:44:59,0.336,71
2019-06-18 02:30:00,0.34,71
2019-06-18 02:15:00,0.322,71
2019-06-18 01:59:59,0.338,71
2019-06-18 01:45:00,0.242,71
2019-06-18 01:30:00,0.314,71
2019-06-18 01:14:59,0.434,71
2019-06-18 01:00:00,0.356,71
2019-06-18 00:45:00,0.35,71
2019-06-18 00:29:59,0.356,71
2019-06-18 00:15:00,0.372,71
2019-06-18 00:00:00,0.394,71
2019-06-17 23:44:59,0.25,71
2019-06-17 23:30:00,0.294,71
2019-06-17 23:15:00,0.35,71
2019-06-17 22:59:59,0.292,71
2019-06-17 22:45:00,0.36,71
2019-06-17 22:30:00,0.352,71
2019-06-17 22:14:59,0.34,71
2019-06-17 22:00:00,0.348,71
2019-06-17 21:45:00,0.354,71
2019-06-17 21:29:59,0.428,71
2019-06-17 21:15:00,0.36,71
2019-06-17 21:00:00,0.376,71
2019-06-17 20:44:59,0.446,71
2019-06-17 20:30:00,0.488,71
2019-06-17 20:15:00,0.596,71
2019-06-17 19:59:59,0.4,71
2019-06-17 19:45:00,0.528,71
2019-06-17 19:30:00,0.514,71
2019-06-17 19:14:59,0.502,71
2019-06-17 19:00:00,0.606,71
2019-06-17 18:45:00,0.638,71
2019-06-17 18:29:59,0.646,71
2019-06-17 18:15:00,0.74,71
2019-06-17 18:00:00,0.762,71
2019-06-17 17:44:59,0.93,71
2019-06-17 17:30:00,0.868,71
2019-06-17 17:15:00,0.716,71
2019-06-17 16:59:59,0.74,71
2019-06-17 16:45:00,1.132,71
2019-06-17 16:30:00,1.66,71
2019-06-17 16:14:59,1.566,71
2019-06-17 16:00:00,1.748,71
2019-06-17 15:45:00,2.394,71
2019-06-17 15:29:59,2.054,71
2019-06-17 15:15:00,1.952,71
2019-06-17 15:00:00,2.794,71
2019-06-17 14:44:59,1.612,71
2019-06-17 14:30:00,1.61,71
2019-06-17 14:15:00,0.83,71
2019-06-17 13:59:59,1.702,71
2019-06-17 13:45:00,2.52,71
2019-06-17 13:30:00,1.778,71
2019-06-17 13:14:59,2.644,71
2019-06-17 13:00:00,2.148,71
2019-06-17 12:45:00,2.48,71
2019-06-17 12:29:59,2.862,71
2019-06-17 12:15:00,2.37,71
2019-06-17 12:00:00,2.29,71
2019-06-17 11:44:59,3.202,71
2019-06-17 11:30:00,3.332,71
2019-06-17 11:15:00,3.398,71
2019-06-17 10:59:59,2.606,71
2019-06-17 10:45:00,1.366,71
2019-06-17 10:30:00,1.534,71
2019-06-17 10:14:59,1.142,71
2019-06-17 10:00:00,1.408,71
2019-06-17 09:45:00,1.314,71
2019-06-17 09:29:59,1.388,71
2019-06-17 09:15:00,2.126,71
2019-06-17 09:00:00,1.806,71
2019-06-17 08:44:59,1.386,71
2019-06-17 08:30:00,1.376,71
2019-06-17 08:15:00,1.25,71
2019-06-17 07:59:59,0.96,71
2019-06-17 07:45:00,0.466,71
2019-06-17 07:30:00,0.346,71
2019-06-17 07:14:59,0.342,71
2019-06-17 07:00:00,0.342,71
2019-06-17 06:45:00,0.358,71
2019-06-17 06:29:59,0.346,71
2019-06-17 06:15:00,0.438,71
2019-06-17 06:00:00,0.418,71
2019-06-17 05:44:59,0.332,71
2019-06-17 05:30:00,0.224,71
2019-06-17 05:15:00,0.382,71
2019-06-17 04:59:59,0.39,71
2019-06-17 04:45:00,0.23,71
2019-06-17 04:30:00,0.342,71
2019-06-17 04:14:59,0.41,71
2019-06-17 04:00:00,0.362,71
2019-06-17 03:45:00,0.344,71
2019-06-17 03:29:59,0.37,71
2019-06-17 03:15:00,0.392,71
2019-06-17 03:00:00,0.334,71
2019-06-17 02:44:59,0.344,71
2019-06-17 02:30:00,0.214,71
2019-06-17 02:15:00,0.408,71
2019-06-17 01:59:59,0.392,71
2019-06-17 01:45:00,0.222,71
2019-06-17 01:30:00,0.358,71
2019-06-17 01:14:59,0.446,71
2019-06-17 01:00:00,0.41,71
2019-06-17 00:45:00,0.348,71
2019-06-17 00:29:59,0.382,71
2019-06-17 00:15:00,0.436,71
2019-06-17 00:00:00,0.366,71
2019-06-16 23:44:59,0.252,71
2019-06-16 23:30:00,0.306,71
2019-06-16 23:15:00,0.346,71
2019-06-16 22:59:59,0.224,71
2019-06-16 22:45:00,0.348,71
2019-06-16 22:30:00,0.334,71
2019-06-16 22:14:59,0.422,71
2019-06-16 22:00:00,0.394,71
2019-06-16 21:45:00,0.346,71
2019-06-16 21:29:59,0.344,71
2019-06-16 21:15:00,0.458,71
2019-06-16 21:00:00,0.414,71
2019-06-16 20:44:59,0.264,71
2019-06-16 20:30:00,0.288,71
2019-06-16 20:15:00,0.4,71
2019-06-16 19:59:59,0.288,71
2019-06-16 19:45:00,0.286,71
2019-06-16 19:30:00,0.348,71
2019-06-16 19:14:59,0.348,71
2019-06-16 19:00:00,0.346,71
2019-06-16 18:45:00,0.356,71
2019-06-16 18:29:59,0.354,71
2019-06-16 18:15:00,0.54,71
2019-06-16 18:00:00,0.388,71
2019-06-16 17:44:59,0.256,71
2019-06-16 17:30:00,0.386,71
2019-06-16 17:15:00,0.522,71
2019-06-16 16:59:59,0.296,71
2019-06-16 16:45:00,0.384,71
2019-06-16 16:30:00,0.366,71
2019-06-16 16:14:59,0.454,71
2019-06-16 16:00:00,0.39,71
2019-06-16 15:45:00,0.378,71
2019-06-16 15:29:59,0.384,71
2019-06-16 15:15:00,0.44,71
2019-06-16 15:00:00,0.438,71
2019-06-16 14:44:59,0.274,71
2019-06-16 14:30:00,0.424,71
2019-06-16 14:15:00,0.44,71
2019-06-16 13:59:59,0.26,71
2019-06-16 13:45:00,0.376,71
2019-06-16 13:30:00,0.364,71
2019-06-16 13:14:59,0.49,71
2019-06-16 13:00:00,0.386,71
2019-06-16 12:45:00,0.432,71
2019-06-16 12:29:59,0.428,71
2019-06-16 12:15:00,0.448,71
2019-06-16 12:00:00,0.378,71
2019-06-16 11:44:59,0.332,71
2019-06-16 11:30:00,0.302,71
2019-06-16 11:15:00,0.366,71
2019-06-16 10:59:59,0.296,71
2019-06-16 10:45:00,0.328,71
2019-06-16 10:30:00,0.39,71
2019-06-16 10:14:59,0.516,71
2019-06-16 10:00:00,0.398,71
2019-06-16 09:45:00,0.392,71
2019-06-16 09:29:59,0.372,71
2019-06-16 09:15:00,0.464,71
2019-06-16 09:00:00,0.4,71
2019-06-16 08:44:59,0.328,71
2019-06-16 08:30:00,0.296,71
2019-06-16 08:15:00,0.428,71
2019-06-16 07:59:59,0.344,71
2019-06-16 07:45:00,0.392,71
2019-06-16 07:30:00,0.392,71
2019-06-16 07:14:59,0.376,71
2019-06-16 07:00:00,0.358,71
2019-06-16 06:45:00,0.35,71
2019-06-16 06:29:59,0.368,71
2019-06-16 06:15:00,0.378,71
2019-06-16 06:00:00,0.308,71
2019-06-16 05:44:59,0.342,71
2019-06-16 05:30:00,0.224,71
2019-06-16 05:15:00,0.384,71
2019-06-16 04:59:59,0.394,71
2019-06-16 04:45:00,0.236,71
2019-06-16 04:30:00,0.338,71
2019-06-16 04:14:59,0.404,71
2019-06-16 04:00:00,0.34,71
2019-06-16 03:45:00,0.356,71
2019-06-16 03:29:59,0.364,71
2019-06-16 03:15:00,0.38,71
2019-06-16 03:00:00,0.332,71
2019-06-16 02:44:59,0.226,71
2019-06-16 02:30:00,0.382,71
2019-06-16 02:15:00,0.412,71
2019-06-16 01:59:59,0.228,71
2019-06-16 01:45:00,0.35,71
2019-06-16 01:30:00,0.346,71
2019-06-16 01:14:59,0.442,71
2019-06-16 01:00:00,0.376,71
2019-06-16 00:45:00,0.366,71
2019-06-16 00:29:59,0.38,71
2019-06-16 00:15:00,0.452,71
2019-06-16 00:00:00,0.312,71
2019-06-15 23:44:59,0.296,71
2019-06-15 23:30:00,0.364,71
2019-06-15 23:15:00,0.26,71
2019-06-15 22:59:59,0.312,71
2019-06-15 22:45:00,0.34,71
2019-06-15 22:30:00,0.356,71
2019-06-15 22:14:59,0.44,71
2019-06-15 22:00:00,0.352,71
2019-06-15 21:45:00,0.368,71
2019-06-15 21:29:59,0.386,71
2019-06-15 21:15:00,0.42,71
2019-06-15 21:00:00,0.334,71
2019-06-15 20:44:59,0.264,71
2019-06-15 20:30:00,0.344,71
2019-06-15 20:15:00,0.38,71
2019-06-15 19:59:59,0.246,71
2019-06-15 19:45:00,0.338,71
2019-06-15 19:30:00,0.35,71
2019-06-15 19:14:59,0.366,71
2019-06-15 19:00:00,0.348,71
2019-06-15 18:45:00,0.366,71
2019-06-15 18:29:59,0.402,71
2019-06-15 18:15:00,0.48,71
2019-06-15 18:00:00,0.334,71
2019-06-15 17:44:59,0.296,71
2019-06-15 17:30:00,0.378,71
2019-06-15 17:15:00,0.46,71
2019-06-15 16:59:59,0.352,71
2019-06-15 16:45:00,0.386,71
2019-06-15 16:30:00,0.382,71
2019-06-15 16:14:59,0.448,71
2019-06-15 16:00:00,0.368,71
2019-06-15 15:45:00,0.382,71
2019-06-15 15:29:59,0.444,71
2019-06-15 15:15:00,0.386,71
2019-06-15 15:00:00,0.362,71
2019-06-15 14:44:59,0.336,71
2019-06-15 14:30:00,0.454,71
2019-06-15 14:15:00,0.402,71
2019-06-15 13:59:59,0.28,71
2019-06-15 13:45:00,0.378,71
2019-06-15 13:30:00,0.392,71
2019-06-15 13:14:59,0.484,71
2019-06-15 13:00:00,0.382,71
2019-06-15 12:45:00,0.386,71
2019-06-15 12:29:59,0.466,71
2019-06-15 12:15:00,0.436,71
2019-06-15 12:00:00,0.362,71
2019-06-15 11:44:59,0.254,71
2019-06-15 11:30:00,0.382,71
2019-06-15 11:15:00,0.344,71
2019-06-15 10:59:59,0.294,71
2019-06-15 10:45:00,0.364,71
2019-06-15 10:30:00,0.432,71
2019-06-15 10:14:59,0.494,71
2019-06-15 10:00:00,0.4,71
2019-06-15 09:45:00,0.36,71
2019-06-15 09:29:59,0.442,71
2019-06-15 09:15:00,0.472,71
2019-06-15 09:00:00,0.256,71
2019-06-15 08:44:59,0.366,71
2019-06-15 08:30:00,0.378,71
2019-06-15 08:15:00,0.332,71
2019-06-15 07:59:59,0.394,71
2019-06-15 07:45:00,0.44,71
2019-06-15 07:30:00,0.384,71
2019-06-15 07:14:59,0.348,71
2019-06-15 07:00:00,0.356,71
2019-06-15 06:45:00,0.348,71
2019-06-15 06:29:59,0.49,71
2019-06-15 06:15:00,0.24,71
2019-06-15 06:00:00,0.35,71
2019-06-15 05:44:59,0.33,71
2019-06-15 05:30:00,0.244,71
2019-06-15 05:15:00,0.448,71
2019-06-15 04:59:59,0.342,71
2019-06-15 04:45:00,0.338,71
2019-06-15 04:30:00,0.352,71
2019-06-15 04:14:59,0.438,71
2019-06-15 04:00:00,0.32,71
2019-06-15 03:45:00,0.368,71
2019-06-15 03:29:59,0.322,71
2019-06-15 03:15:00,0.37,71
2019-06-15 03:00:00,0.338,71
2019-06-15 02:44:59,0.256,71
2019-06-15 02:30:00,0.31,71
2019-06-15 02:15:00,0.44,71
2019-06-15 01:59:59,0.372,71
2019-06-15 01:45:00,0.392,71
2019-06-15 01:30:00,0.35,71
2019-06-15 01:14:59,0.444,71
2019-06-15 01:00:00,0.378,71
2019-06-15 00:45:00,0.358,71
2019-06-15 00:29:59,0.26,71
2019-06-15 00:15:00,0.402,71
2019-06-15 00:00:00,0.304,71
2019-06-14 23:44:59,0.282,71
2019-06-14 23:30:00,0.308,71
2019-06-14 23:15:00,0.378,71
2019-06-14 22:59:59,0.416,71
2019-06-14 22:45:00,0.344,71
2019-06-14 22:30:00,0.344,71
2019-06-14 22:14:59,0.392,71
2019-06-14 22:00:00,0.426,71
2019-06-14 21:45:00,0.38,71
2019-06-14 21:29:59,0.326,71
2019-06-14 21:15:00,0.398,71
2019-06-14 21:00:00,0.402,71
2019-06-14 20:44:59,0.356,71
2019-06-14 20:30:00,0.484,71
2019-06-14 20:15:00,0.534,71
2019-06-14 19:59:59,0.442,71
2019-06-14 19:45:00,0.5,71
2019-06-14 19:30:00,0.522,71
2019-06-14 19:14:59,0.554,71
2019-06-14 19:00:00,0.646,71
2019-06-14 18:45:00,0.612,71
2019-06-14 18:29:59,0.594,71
2019-06-14 18:15:00,0.704,71
2019-06-14 18:00:00,0.712,71
2019-06-14 17:44:59,0.732,71
2019-06-14 17:30:00,0.728,71
2019-06-14 17:15:00,0.684,71
2019-06-14 16:59:59,0.78,71
2019-06-14 16:45:00,1.282,71
2019-06-14 16:30:00,1.466,71
2019-06-14 16:14:59,1.388,71
2019-06-14 16:00:00,2.528,71
2019-06-14 15:45:00,1.756,71
2019-06-14 15:29:59,2.466,71
2019-06-14 15:15:00,1.554,71
2019-06-14 15:00:00,2.568,71
2019-06-14 14:44:59,2.5,71
2019-06-14 14:30:00,2.226,71
2019-06-14 14:15:00,1.26,71
2019-06-14 13:59:59,1.144,71
2019-06-14 13:45:00,2.536,71
2019-06-14 13:30:00,2.268,71
2019-06-14 13:14:59,2.16,71
2019-06-14 13:00:00,2.436,71
2019-06-14 12:45:00,2.718,71
2019-06-14 12:29:59,2.21,71
2019-06-14 12:15:00,2.872,71
2019-06-14 12:00:00,2.902,71
2019-06-14 11:44:59,2.412,71
2019-06-14 11:30:00,2.024,71
2019-06-14 11:15:00,2.852,71
2019-06-14 10:59:59,3.136,71
2019-06-14 10:45:00,2.832,71
2019-06-14 10:30:00,1.898,71
2019-06-14 10:14:59,1.962,71
2019-06-14 10:00:00,3.048,71
2019-06-14 09:45:00,1.778,71
2019-06-14 09:29:59,2.022,71
2019-06-14 09:15:00,3.116,71
2019-06-14 09:00:00,3.616,71
2019-06-14 08:44:59,1.838,71
2019-06-14 08:30:00,0.798,71
2019-06-14 08:15:00,0.718,71
2019-06-14 07:59:59,0.794,71
2019-06-14 07:45:00,0.574,71
2019-06-14 07:30:00,0.392,71
2019-06-14 07:14:59,0.36,71
2019-06-14 07:00:00,0.32,71
2019-06-14 06:45:00,0.372,71
2019-06-14 06:29:59,0.324,71
2019-06-14 06:15:00,0.344,71
2019-06-14 06:00:00,0.2,71
2019-06-14 05:44:59,0.404,71
2019-06-14 05:30:00,0.286,71
2019-06-14 05:15:00,0.264,71
2019-06-14 04:59:59,0.404,71
2019-06-14 04:45:00,0.34,71
2019-06-14 04:30:00,0.342,71
2019-06-14 04:14:59,0.402,71
2019-06-14 04:00:00,0.286,71
2019-06-14 03:45:00,0.414,71
2019-06-14 03:29:59,0.332,71
2019-06-14 03:15:00,0.216,71
2019-06-14 03:00:00,0.34,71
2019-06-14 02:44:59,0.376,71
2019-06-14 02:30:00,0.238,71
2019-06-14 02:15:00,0.332,71
2019-06-14 01:59:59,0.342,71
2019-06-14 01:45:00,0.406,71
2019-06-14 01:30:00,0.338,71
2019-06-14 01:14:59,0.352,71
2019-06-14 01:00:00,0.422,71
2019-06-14 00:45:00,0.382,71
2019-06-14 00:29:59,0.322,71
2019-06-14 00:15:00,0.278,71
2019-06-14 00:00:00,0.278,71
2019-06-13 23:44:59,0.284,71
2019-06-13 23:30:00,0.286,71
2019-06-13 23:15:00,0.338,71
2019-06-13 22:59:59,0.406,71
2019-06-13 22:45:00,0.338,71
2019-06-13 22:30:00,0.35,71
2019-06-13 22:14:59,0.358,71
2019-06-13 22:00:00,0.402,71
2019-06-13 21:45:00,0.384,71
2019-06-13 21:29:59,0.236,71
2019-06-13 21:15:00,0.368,71
2019-06-13 21:00:00,0.414,71
2019-06-13 20:44:59,0.292,71
2019-06-13 20:30:00,0.454,71
2019-06-13 20:15:00,0.54,71
2019-06-13 19:59:59,0.436,71
2019-06-13 19:45:00,0.49,71
2019-06-13 19:30:00,0.514,71
2019-06-13 19:14:59,0.664,71
2019-06-13 19:00:00,0.698,71
2019-06-13 18:45:00,0.648,71
2019-06-13 18:29:59,0.644,71
2019-06-13 18:15:00,0.682,71
2019-06-13 18:00:00,0.612,71
2019-06-13 17:44:59,0.726,71
2019-06-13 17:30:00,0.818,71
2019-06-13 17:15:00,0.798,71
2019-06-13 16:59:59,0.802,71
2019-06-13 16:45:00,1.25,71
2019-06-13 16:30:00,1.62,71
2019-06-13 16:14:59,1.614,71
2019-06-13 16:00:00,2.556,71
2019-06-13 15:45:00,1.522,71
2019-06-13 15:29:59,1.89,71
2019-06-13 15:15:00,2.496,71
2019-06-13 15:00:00,3.316,71
2019-06-13 14:44:59,2.446,71
2019-06-13 14:30:00,2.02,71
2019-06-13 14:15:00,1.188,71
2019-06-13 13:59:59,1.086,71
2019-06-13 13:45:00,3.182,71
2019-06-13 13:30:00,3.154,71
2019-06-13 13:14:59,1.978,71
2019-06-13 13:00:00,2.124,71
2019-06-13 12:45:00,2.584,71
2019-06-13 12:29:59,2.384,71
2019-06-13 12:15:00,1.946,71
2019-06-13 12:00:00,2.528,71
2019-06-13 11:44:59,2.19,71
2019-06-13 11:30:00,3.532,71
2019-06-13 11:15:00,4.136,71
2019-06-13 10:59:59,2.336,71
2019-06-13 10:45:00,2.346,71
2019-06-13 10:30:00,2.122,71
2019-06-13 10:14:59,1.762,71
2019-06-13 10:00:00,2.414,71
2019-06-13 09:45:00,2.186,71
2019-06-13 09:29:59,1.624,71
2019-06-13 09:15:00,2.168,71
2019-06-13 09:00:00,1.68,71
2019-06-13 08:44:59,1.972,71
2019-06-13 08:30:00,2.68,71
2019-06-13 08:15:00,2.56,71
2019-06-13 07:59:59,1.48,71
2019-06-13 07:45:00,0.648,71
2019-06-13 07:30:00,0.38,71
2019-06-13 07:14:59,0.364,71
2019-06-13 07:00:00,0.444,71
2019-06-13 06:45:00,0.2,71
2019-06-13 06:29:59,0.328,71
2019-06-13 06:15:00,0.236,71
2019-06-13 06:00:00,0.31,71
2019-06-13 05:44:59,0.378,71
2019-06-13 05:30:00,0.254,71
2019-06-13 05:15:00,0.332,71
2019-06-13 04:59:59,0.342,71
2019-06-13 04:45:00,0.342,71
2019-06-13 04:30:00,0.346,71
2019-06-13 04:14:59,0.408,71
2019-06-13 04:00:00,0.302,71
2019-06-13 03:45:00,0.272,71
2019-06-13 03:29:59,0.34,71
2019-06-13 03:15:00,0.224,71
2019-06-13 03:00:00,0.416,71
2019-06-13 02:44:59,0.278,71
2019-06-13 02:30:00,0.272,71
2019-06-13 02:15:00,0.336,71
2019-06-13 01:59:59,0.328,71
2019-06-13 01:45:00,0.392,71
2019-06-13 01:30:00,0.4,71
2019-06-13 01:14:59,0.34,71
2019-06-13 01:00:00,0.358,71
2019-06-13 00:45:00,0.35,71
2019-06-13 00:29:59,0.252,71
2019-06-13 00:15:00,0.356,71
2019-06-13 00:00:00,0.292,71
2019-06-12 23:44:59,0.224,71
2019-06-12 23:30:00,0.334,71
2019-06-12 23:15:00,0.364,71
2019-06-12 22:59:59,0.482,71
2019-06-12 22:45:00,0.332,71
2019-06-12 22:30:00,0.344,71
2019-06-12 22:14:59,0.35,71
2019-06-12 22:00:00,0.3,71
2019-06-12 21:45:00,0.328,71
2019-06-12 21:29:59,0.382,71
2019-06-12 21:15:00,0.22,71
2019-06-12 21:00:00,0.362,71
2019-06-12 20:44:59,0.386,71
2019-06-12 20:30:00,0.376,71
2019-06-12 20:15:00,0.484,71
2019-06-12 19:59:59,0.378,71
2019-06-12 19:45:00,0.446,71
2019-06-12 19:30:00,0.476,71
2019-06-12 19:14:59,0.5,71
2019-06-12 19:00:00,0.644,71
2019-06-12 18:45:00,0.59,71
2019-06-12 18:29:59,0.566,71
2019-06-12 18:15:00,0.718,71
2019-06-12 18:00:00,0.686,71
2019-06-12 17:44:59,0.772,71
2019-06-12 17:30:00,0.868,71
2019-06-12 17:15:00,0.788,71
2019-06-12 16:59:59,0.862,71
2019-06-12 16:45:00,1.39,71
2019-06-12 16:30:00,1.652,71
2019-06-12 16:14:59,1.564,71
2019-06-12 16:00:00,1.552,71
2019-06-12 15:45:00,2.492,71
2019-06-12 15:29:59,2.498,71
2019-06-12 15:15:00,1.44,71
2019-06-12 15:00:00,2.174,71
2019-06-12 14:44:59,2.52,71
2019-06-12 14:30:00,1.93,71
2019-06-12 14:15:00,1.806,71
2019-06-12 13:59:59,1.532,71
2019-06-12 13:45:00,2.504,71
2019-06-12 13:30:00,2.208,71
2019-06-12 13:14:59,2.912,71
2019-06-12 13:00:00,2.198,71
2019-06-12 12:45:00,2.472,71
2019-06-12 12:29:59,3.056,71
2019-06-12 12:15:00,2.082,71
2019-06-12 12:00:00,1.924,71
2019-06-12 11:44:59,3.022,71
2019-06-12 11:30:00,2.002,71
2019-06-12 11:15:00,3.122,71
2019-06-12 10:59:59,2.174,71
2019-06-12 10:45:00,2.34,71
2019-06-12 10:30:00,2.756,71
2019-06-12 10:14:59,1.552,71
2019-06-12 10:00:00,1.864,71
2019-06-12 09:45:00,2,71
2019-06-12 09:29:59,1.334,71
2019-06-12 09:15:00,2.048,71
2019-06-12 09:00:00,2.136,71
2019-06-12 08:44:59,2.53,71
2019-06-12 08:30:00,2.688,71
2019-06-12 08:15:00,1.4,71
2019-06-12 07:59:59,1.094,71
2019-06-12 07:45:00,0.624,71
2019-06-12 07:30:00,0.404,71
2019-06-12 07:14:59,0.478,71
2019-06-12 07:00:00,0.248,71
2019-06-12 06:45:00,0.284,71
2019-06-12 06:29:59,0.292,71
2019-06-12 06:15:00,0.24,71
2019-06-12 06:00:00,0.346,71
2019-06-12 05:44:59,0.274,71
2019-06-12 05:30:00,0.328,71
2019-06-12 05:15:00,0.344,71
2019-06-12 04:59:59,0.328,71
2019-06-12 04:45:00,0.338,71
2019-06-12 04:30:00,0.404,71
2019-06-12 04:14:59,0.404,71
2019-06-12 04:00:00,0.202,71
2019-06-12 03:45:00,0.296,71
2019-06-12 03:29:59,0.326,71
2019-06-12 03:15:00,0.314,71
2019-06-12 03:00:00,0.328,71
2019-06-12 02:44:59,0.216,71
2019-06-12 02:30:00,0.336,71
2019-06-12 02:15:00,0.326,71
2019-06-12 01:59:59,0.35,71
2019-06-12 01:45:00,0.436,71
2019-06-12 01:30:00,0.324,71
2019-06-12 01:14:59,0.4,71
2019-06-12 01:00:00,0.232,71
2019-06-12 00:45:00,0.312,71
2019-06-12 00:29:59,0.368,71
2019-06-12 00:15:00,0.236,71
2019-06-12 00:00:00,0.296,71
2019-06-11 23:44:59,0.216,71
2019-06-11 23:30:00,0.372,71
2019-06-11 23:15:00,0.38,71
2019-06-11 22:59:59,0.332,71
2019-06-11 22:45:00,0.336,71
2019-06-11 22:30:00,0.332,71
2019-06-11 22:14:59,0.376,71
2019-06-11 22:00:00,0.312,71
2019-06-11 21:45:00,0.34,71
2019-06-11 21:29:59,0.222,71
2019-06-11 21:15:00,0.356,71
2019-06-11 21:00:00,0.334,71
2019-06-11 20:44:59,0.426,71
2019-06-11 20:30:00,0.612,71
2019-06-11 20:15:00,0.47,71
2019-06-11 19:59:59,0.588,71
2019-06-11 19:45:00,0.858,71
2019-06-11 19:30:00,0.988,71
2019-06-11 19:14:59,1.068,71
2019-06-11 19:00:00,0.846,71
2019-06-11 18:45:00,0.774,71
2019-06-11 18:29:59,0.872,71
2019-06-11 18:15:00,0.842,71
2019-06-11 18:00:00,0.814,71
2019-06-11 17:44:59,1.074,71
2019-06-11 17:30:00,1.058,71
2019-06-11 17:15:00,1.068,71
2019-06-11 16:59:59,1.146,71
2019-06-11 16:45:00,1.606,71
2019-06-11 16:30:00,1.746,71
2019-06-11 16:14:59,1.718,71
2019-06-11 16:00:00,2.97,71
2019-06-11 15:45:00,1.972,71
2019-06-11 15:29:59,2.308,71
2019-06-11 15:15:00,2.32,71
2019-06-11 15:00:00,2.862,71
2019-06-11 14:44:59,2.878,71
2019-06-11 14:30:00,1.56,71
2019-06-11 14:15:00,1.292,71
2019-06-11 13:59:59,1.368,71
2019-06-11 13:45:00,2.69,71
2019-06-11 13:30:00,2.834,71
